#class tools::wcsv::ntuple
#title Per-event scintillation tallies
#separator 44
#vector_separator 59
#column int event
#column double edep_keV
#column int photons_generated
#column int photons_detected
#column double first_detection_ns
#column double mean_detection_ns
331,662,69,42,0.982872,3.95767
332,662,55,32,0.938265,2.8006
333,662,53,25,0.865829,3.12023
334,476.834,69,38,1.01768,3.24248
335,93.1712,0,0,-1,-1
336,662,54,22,1.03363,5.02796
337,39.2831,0,0,-1,-1
338,662,38,19,0.853657,3.7076
339,662,91,50,0.939305,2.98174
340,662,43,20,0.989695,3.0033
341,357.266,43,24,0.991653,4.25967
342,20.5551,0,0,-1,-1
343,662,48,21,0.943786,6.00953
344,269.376,14,9,1.06909,2.0545
345,230.656,11,9,0.837521,2.01962
346,85.6656,0,0,-1,-1
347,662,32,18,1.00446,6.0487
348,662,10,3,1.14261,1.76256
349,0,0,0,-1,-1
350,51.3309,0,0,-1,-1
351,662,48,20,1.04537,2.14509
352,0,0,0,-1,-1
353,662,45,27,0.97031,1.82723
354,662,15,4,0.956493,2.90669
355,662,64,32,0.849941,3.79898
356,662,66,35,0.885523,3.43826
357,662,69,32,0.934611,4.27633
358,219.706,5,3,1.01431,1.03978
359,71.7267,0,0,-1,-1
360,662,60,28,0.896657,3.55978
361,662,63,33,0.95582,2.19533
362,0,0,0,-1,-1
363,0,0,0,-1,-1
364,662,27,19,0.919849,2.06413
365,662,19,10,0.999769,1.76859
366,398.769,10,7,0.935694,1.0289
367,346.778,15,10,1.0586,1.73929
368,447.837,70,29,1.01531,5.21239
369,662,64,31,0.951912,1.80245
370,662,53,33,0.854482,2.49485
371,662,111,56,0.995639,3.55395
372,662,12,7,0.900779,5.44316
373,662,20,11,0.991166,1.32276
374,0,0,0,-1,-1
375,662,65,30,0.96053,7.4204
376,492.464,56,23,0.990974,1.36952
377,214.935,9,6,0.884331,7.88345
378,662,49,25,1.00159,3.84117
379,662,71,45,0.855589,2.64645
380,662,56,31,0.922623,3.52742
381,662,57,39,1.00075,3.11708
382,662,26,11,1.00626,3.45574
383,662,43,23,0.884311,5.06734
384,123.299,1,0,-1,-1
385,662,98,54,0.867009,4.72012
386,662,44,21,0.901718,4.23629
387,662,56,21,0.996255,4.73358
388,59.295,0,0,-1,-1
389,662,103,60,1.08409,3.30904
390,0,0,0,-1,-1
391,274.296,10,4,0.921113,4.28206
392,662,59,29,0.943936,1.46539
393,662,38,24,0.868325,1.54332
394,662,31,13,0.835962,2.80843
395,116.262,0,0,-1,-1
396,165.343,0,0,-1,-1
397,662,38,22,0.941123,4.01102
398,286.991,0,0,-1,-1
399,0,0,0,-1,-1
400,28.9609,0,0,-1,-1
401,5.47594,0,0,-1,-1
402,662,14,6,1.03029,7.858
403,662,53,27,0.937346,3.84333
404,477.889,60,35,1.00926,4.25168
405,662,15,8,0.964432,3.95514
406,662,47,22,0.889088,3.88923
407,662,52,22,0.935869,4.40866
408,662,41,20,0.887163,3.70805
409,299.13,7,6,0.990042,1.09269
410,291.1,17,7,0.853554,1.01476
411,38.6762,0,0,-1,-1
412,662,58,31,0.875095,3.47502
413,270.906,12,3,1.54854,2.64958
414,415.544,42,24,1.00374,3.08691
415,662,29,13,0.956194,7.61479
416,662,30,11,0.950712,3.95622
417,0,0,0,-1,-1
418,662,98,54,1.02636,2.91284
419,662,62,25,0.934326,4.04665
420,662,39,23,0.96044,4.60749
421,662,68,41,1.00351,4.68648
422,662,30,22,0.924758,3.9806
423,483.391,32,16,1.01931,1.89022
424,662,52,31,0.900685,2.06141
425,662,48,25,1.01126,2.39414
426,313.332,9,3,1.06425,1.12679
427,0,0,0,-1,-1
428,662,109,56,1.00344,3.05096
429,662,42,20,0.962112,3.38622
430,662,72,35,0.952404,3.52331
431,662,29,15,1.01609,2.19571
432,662,80,41,0.943081,4.95852
433,662,37,21,1.06453,8.21393
434,0,0,0,-1,-1
435,662,19,12,0.92079,3.17596
436,367.097,19,5,0.806986,3.89551
437,662,58,33,1.02697,3.46408
438,0,0,0,-1,-1
439,662,25,15,0.9247,1.88408
440,331.41,3,3,1.46646,2.64141
441,662,74,43,0.897263,2.59023
442,662,46,22,1.03009,3.96651
443,0,0,0,-1,-1
444,662,46,22,0.864993,3.39722
445,364.625,35,15,1.03688,4.05319
446,96.6172,0,0,-1,-1
447,0,0,0,-1,-1
448,662,14,10,0.915376,1.92072
449,662,91,47,0.991958,2.41338
450,662,37,22,1.0065,1.72978
451,28.7865,0,0,-1,-1
452,662,92,41,1.04172,3.53704
453,662,89,49,1.01796,3.1271
454,121.052,2,1,0.826517,0.826517
455,662,82,45,0.950195,3.24264
456,662,43,22,1.06569,3.66025
457,0,0,0,-1,-1
458,662,50,25,1.00992,2.60055
459,662,36,21,1.00763,3.75327
460,662,60,33,0.984465,3.81965
461,662,21,13,0.854621,3.87023
462,0,0,0,-1,-1
463,662,52,31,1.00681,3.31003
464,662,68,29,0.90582,3.56119
465,0,0,0,-1,-1
466,662,52,23,0.925646,2.61839
467,662,36,21,0.888354,3.19414
468,662,41,17,1.15775,5.03088
469,662,42,21,0.909312,2.67787
470,230.774,1,0,-1,-1
471,662,83,41,0.837937,3.82599
472,662,40,18,1.02045,3.77305
473,292.415,22,12,0.966643,2.14454
474,662,52,34,1.06321,4.47073
475,662,40,18,0.99826,2.95057
476,295.55,1,1,1.27928,1.27928
477,373.763,4,0,-1,-1
478,247.826,14,8,1.22615,5.17258
479,662,47,25,0.982743,3.13945
480,662,52,30,0.956346,4.527
481,662,54,39,0.892746,2.6395
482,662,48,25,1.01862,3.01363
483,468.248,68,42,1.0085,3.54599
484,662,40,20,0.96821,3.79695
485,662,42,23,0.950651,1.86361
486,388.466,14,6,0.866778,2.26952
487,662,29,16,0.934112,4.08865
488,662,69,36,0.966309,3.78844
489,662,56,30,0.810788,1.49295
490,662,16,8,0.951651,1.9855
491,113.068,0,0,-1,-1
492,662,21,14,0.887809,1.7077
493,662,22,12,1.01956,5.27505
494,662,36,20,0.893644,3.70677
495,288.241,7,3,0.803813,4.5349
496,0,0,0,-1,-1
497,275.095,21,8,1.02238,6.8495
498,0,0,0,-1,-1
499,662,12,8,0.953693,2.45174
500,662,61,33,0.933283,3.98021
