#class tools::wcsv::ntuple
#title Per-event scintillation tallies
#separator 44
#vector_separator 59
#column int event
#column double edep_keV
#column int photons_generated
#column int photons_detected
#column double first_detection_ns
#column double mean_detection_ns
265,383.97,29,17,0.818468,1.31648
266,485.585,16,10,0.892922,2.08385
267,662,22,10,0.842088,4.55901
268,662,88,45,0.839855,3.00673
269,0,0,0,-1,-1
270,662,40,24,0.931831,1.49926
271,62.6163,0,0,-1,-1
272,662,46,24,0.957229,1.96565
273,182.304,2,2,1.02617,9.82931
274,0,0,0,-1,-1
275,0,0,0,-1,-1
276,662,65,28,0.927754,2.42759
277,662,29,21,0.959964,1.14015
278,662,80,53,0.971595,2.50383
279,662,77,43,0.834248,2.3575
280,662,48,29,0.878478,3.32775
281,662,42,19,0.986866,1.76672
282,662,4,2,0.993179,1.01239
283,240.838,8,4,0.836928,2.14294
284,662,41,15,0.839268,3.51716
285,662,8,1,0.898839,0.898839
286,0,0,0,-1,-1
287,662,56,28,0.918472,1.91877
288,662,102,56,0.85764,1.75838
289,0,0,0,-1,-1
290,662,60,35,0.843044,1.70237
291,662,35,14,0.945512,2.93567
292,662,52,29,0.861989,3.35356
293,662,123,70,0.918435,2.70833
294,662,96,48,0.857512,2.92526
295,662,74,40,0.835713,1.71146
296,0,1,1,1.59983,1.59983
297,0,0,0,-1,-1
298,0,0,0,-1,-1
299,662,114,60,0.955387,2.37741
300,662,28,15,0.955958,1.79407
301,0,0,0,-1,-1
302,662,40,24,0.873781,2.45533
303,662,63,31,0.941365,1.71685
304,662,45,22,0.953761,2.23419
305,0,0,0,-1,-1
306,662,15,6,0.92081,4.82765
307,662,124,58,0.952204,2.31083
308,662,63,39,0.879398,2.30472
309,662,94,54,0.950022,2.71742
310,662,106,47,0.912866,1.92881
311,662,37,19,0.951805,1.71597
312,662,19,5,0.914835,1.75646
313,0,0,0,-1,-1
314,662,51,24,0.909075,1.868
315,167.121,3,3,0.940882,1.82392
316,662,72,35,0.968883,2.34066
317,267.471,13,11,0.834624,1.97003
318,662,42,23,0.892905,1.83648
319,83.989,0,0,-1,-1
320,662,51,29,0.923657,2.62684
321,662,25,11,0.947648,1.81198
322,0,0,0,-1,-1
323,662,15,10,0.887357,1.97993
324,662,119,70,0.958923,2.19723
325,662,17,9,1.01064,1.56084
326,662,50,28,1.00445,2.41395
327,401.516,11,8,0.847883,2.94997
328,169.084,2,1,1.0289,1.0289
329,662,25,18,0.86245,3.09581
330,195.44,6,3,0.95295,1.04029
331,662,66,43,0.930917,1.85271
332,0,0,0,-1,-1
333,662,16,13,0.941867,1.11498
334,0,0,0,-1,-1
335,0,0,0,-1,-1
336,662,43,27,0.836062,2.61011
337,341.507,30,16,0.864801,2.19662
338,662,54,29,0.945476,1.74489
339,662,50,24,0.844604,2.51814
340,662,50,31,0.828379,1.89453
341,662,37,15,0.917716,1.92796
342,284.673,9,6,0.894493,1.11601
343,662,42,18,0.956413,1.62348
344,662,23,12,0.989682,2.08172
345,662,105,54,0.955416,1.94979
346,662,61,28,0.891934,3.32361
347,662,75,48,0.959267,2.55821
348,662,74,38,0.994331,2.04872
349,411.673,23,13,1.00216,2.90002
350,662,18,2,0.929217,1.1051
351,662,59,37,0.919903,1.96352
352,178.615,3,3,0.935366,2.35866
353,662,56,33,0.907152,3.66331
354,662,37,21,0.924922,2.04234
355,662,68,37,0.891931,1.74655
356,303.865,4,2,0.844961,2.37135
357,0,0,0,-1,-1
358,662,31,14,0.943978,1.30909
359,662,77,51,0.8982,1.995
360,662,96,42,0.952943,3.19358
361,20.5116,0,0,-1,-1
362,0,0,0,-1,-1
363,662,37,19,0.960753,1.70124
364,662,51,32,0.872848,2.60987
365,662,87,52,0.908022,2.36971
366,662,9,4,0.854596,1.08363
367,662,19,6,0.988771,1.01892
368,662,61,28,0.929937,2.47784
369,153.099,1,0,-1,-1
370,24.5815,0,0,-1,-1
371,662,19,9,0.961456,1.72982
372,322.931,2,1,1.35653,1.35653
373,662,51,26,0.921533,2.15982
374,662,57,29,0.93336,2.47162
375,40.5026,0,0,-1,-1
376,662,27,18,0.96523,2.77221
377,662,93,49,0.972998,2.6015
378,662,53,18,0.942756,1.82896
379,662,39,25,0.960784,1.82117
380,662,94,49,0.916681,2.63725
381,0,0,0,-1,-1
382,662,100,58,0.943938,2.80588
383,0,0,0,-1,-1
384,662,47,17,0.84783,2.7553
385,385.225,19,12,0.854507,1.17975
386,177.054,0,0,-1,-1
387,662,22,13,0.888688,3.07656
388,318.089,13,11,0.861932,1.6755
389,321.822,1,0,-1,-1
390,259.677,13,5,0.909035,4.91688
391,662,67,45,0.932321,1.68117
392,272.922,6,5,0.903514,4.19993
393,83.4777,0,0,-1,-1
394,262.368,16,9,0.94744,0.995721
395,10.5609,0,0,-1,-1
396,662,48,28,0.896342,1.83366
397,219.98,10,6,0.830722,2.81099
398,144.501,4,2,1.04768,1.05763
399,0,0,0,-1,-1
400,662,62,37,0.984199,1.42211
401,662,101,52,0.814449,2.16974
402,9.21212,0,0,-1,-1
403,352.739,14,6,0.964723,2.75653
404,662,56,39,0.957742,1.37788
405,662,76,41,0.941429,2.35497
406,470.649,46,28,0.815316,1.92468
407,662,63,34,0.945374,1.90135
408,662,69,36,0.884316,3.24526
409,662,40,23,0.974036,2.58356
410,662,61,36,0.932983,2.36652
411,0,0,0,-1,-1
412,662,40,19,0.835012,1.88493
413,662,58,28,0.949948,1.89989
414,662,118,66,0.892674,2.62272
415,662,57,33,0.930644,1.80477
416,0,0,0,-1,-1
417,662,85,40,0.811984,2.35553
418,662,28,17,0.881408,2.97499
419,662,26,12,1.01806,2.71128
420,46.082,0,0,-1,-1
421,662,86,33,0.973456,1.92821
422,662,40,11,0.901338,2.76802
423,662,41,24,0.8525,3.30328
424,464.902,68,41,0.948045,2.53022
425,662,18,4,1.02871,2.23858
426,662,24,17,0.905514,1.66163
427,124.184,2,0,-1,-1
428,662,8,7,0.863252,1.70063
429,662,17,8,0.970054,2.2185
430,0,0,0,-1,-1
431,90.8702,0,0,-1,-1
432,662,56,35,0.953546,2.14992
433,444.805,24,14,0.832417,2.02601
434,391.173,32,18,0.828489,1.97784
435,662,60,34,0.90173,2.5317
436,662,59,32,0.95419,1.89303
437,172.94,2,1,0.908442,0.908442
438,460.489,46,29,0.980939,1.54741
439,367.654,9,6,0.938734,2.22817
440,662,38,18,0.884529,2.05512
441,662,40,17,0.888143,3.36049
442,662,25,12,0.953091,3.15092
443,217.184,13,8,1.02676,7.80428
444,662,43,30,0.946123,1.35373
445,662,32,27,0.934114,1.18982
446,662,54,28,0.948096,1.94943
447,265.307,5,4,0.878378,1.42679
