#class tools::wcsv::ntuple
#title Per-event scintillation tallies
#separator 44
#vector_separator 59
#column int event
#column double edep_keV
#column int photons_generated
#column int photons_detected
#column double first_detection_ns
#column double mean_detection_ns
292,662,58,28,0.972348,3.39628
293,662,92,53,0.948648,3.93702
294,662,40,21,0.996695,3.66759
295,662,19,7,0.960863,2.23726
296,662,119,58,1.00286,3.38406
297,165.742,0,0,-1,-1
298,662,67,34,1.02375,2.81175
299,662,12,7,1.06518,1.36152
300,456.059,34,14,0.992438,3.10769
301,662,27,16,0.958415,4.04078
302,662,91,33,1.00783,3.14845
303,662,41,24,1.02162,3.732
304,0,0,0,-1,-1
305,662,72,31,0.881473,3.21789
306,0,0,0,-1,-1
307,662,78,52,0.874201,3.00438
308,0,0,0,-1,-1
309,0,0,0,-1,-1
310,159.089,1,0,-1,-1
311,662,126,62,0.997641,4.32902
312,0,0,0,-1,-1
313,662,46,30,0.970438,3.47788
314,662,30,13,0.917265,2.92712
315,416.981,36,15,1.01514,3.20019
316,662,23,9,1.01123,2.27017
317,0,0,0,-1,-1
318,662,27,17,0.956133,2.15705
319,662,28,17,1.103,6.63195
320,662,57,28,0.906341,2.54155
321,662,59,29,0.996601,4.55157
322,662,94,45,0.97823,5.43793
323,386.018,20,9,1.05681,1.20369
324,662,49,27,0.814519,4.57946
325,0,0,0,-1,-1
326,662,34,16,0.983642,3.82898
327,0,0,0,-1,-1
328,442.831,13,10,0.996525,2.14295
329,662,52,29,0.870644,2.65087
330,168.93,3,1,0.890617,0.890617
331,482.924,53,24,0.989883,3.09098
332,662,52,17,0.837702,2.81522
333,662,45,24,0.949632,2.12518
334,662,63,30,0.974124,3.79196
335,662,69,42,0.995225,2.18082
336,0,0,0,-1,-1
337,662,82,42,0.985626,3.59233
338,414.417,47,29,1.01389,2.9881
339,662,98,49,1.00071,3.83433
340,662,35,13,0.963834,2.8207
341,662,55,24,0.832033,2.9692
342,239.068,1,0,-1,-1
343,662,44,27,0.916498,4.07587
344,662,64,35,0.912086,2.94849
345,399.227,27,16,0.836757,2.56664
346,662,46,23,0.926621,2.71322
347,348.828,35,16,0.978798,3.54919
348,662,26,15,0.956469,5.95005
349,662,48,29,0.913643,1.73364
350,662,35,14,1.02325,2.9021
351,662,104,53,0.825215,2.58948
352,662,40,17,1.08484,2.50952
353,662,50,24,1.00009,2.38456
354,662,19,8,0.861229,10.3349
355,662,112,58,0.984,3.40336
356,662,107,57,0.918292,4.1522
357,355.631,12,8,0.991267,8.95926
358,0,0,0,-1,-1
359,116.112,0,0,-1,-1
360,662,36,21,0.856718,2.71757
361,662,68,23,0.978276,2.3543
362,662,48,18,0.883347,4.54439
363,662,25,11,1.5038,3.97371
364,86.7441,0,0,-1,-1
365,662,34,16,1.04712,2.56023
366,452.238,60,27,1.03161,3.3912
367,662,84,43,0.929883,3.9081
368,662,44,21,0.799288,3.4455
369,662,71,32,0.924967,3.88025
370,662,112,55,0.819032,3.59103
371,662,37,21,0.954041,2.40956
372,662,17,9,1.34967,3.57086
373,662,99,51,0.83774,3.13174
374,662,60,26,1.01951,2.46604
375,662,27,14,1.00489,6.23905
376,9.92991,0,0,-1,-1
377,662,58,29,0.92303,1.70848
378,662,33,16,0.935003,4.74771
379,662,93,46,1.02846,3.47907
380,346.991,4,3,0.876436,0.880815
381,356.819,9,3,0.96165,8.04596
382,474.036,47,28,1.02291,3.05849
383,662,41,16,0.883737,5.45712
384,662,54,32,0.840422,2.94542
385,662,49,24,0.934116,3.25075
386,99.354,0,0,-1,-1
387,440.492,36,19,1.02993,2.82207
388,662,103,47,0.831062,4.13876
389,662,38,20,0.986348,1.62333
390,662,62,35,0.8325,3.47794
391,662,15,3,0.986639,1.83827
392,662,46,28,1.00651,4.60244
393,662,8,4,1.47559,3.87533
394,662,18,8,1.02613,2.81908
395,662,55,24,1.10017,4.23106
396,662,42,17,0.821684,6.30313
397,0,0,0,-1,-1
398,409.105,43,23,1.06695,3.10576
399,662,43,20,0.898285,3.1011
400,662,57,27,0.821267,2.47042
401,662,54,34,0.959149,2.31196
402,0,0,0,-1,-1
403,662,48,27,0.944314,3.92248
404,662,48,27,0.941011,3.91993
405,252.883,13,8,0.974656,3.53199
406,662,86,41,0.874851,5.15316
407,662,105,62,0.977147,3.41341
408,0,0,0,-1,-1
409,662,36,20,0.99353,3.50795
410,662,54,25,0.970389,3.99473
411,662,54,25,0.913575,4.88191
412,662,39,14,0.829463,4.40445
413,662,63,33,1.01581,2.70177
414,662,74,42,0.96936,4.46693
415,662,16,7,0.968363,2.64031
416,0,0,0,-1,-1
417,662,31,17,0.917885,3.81418
418,378.88,8,5,0.966405,3.74188
419,7.15782,0,0,-1,-1
420,662,77,42,0.983105,3.96005
421,662,122,70,0.943916,3.81483
422,662,56,31,0.980413,3.14182
423,662,88,36,0.991084,3.0948
424,662,62,33,0.892771,2.80352
425,200.215,1,1,4.5298,4.5298
426,662,41,14,0.839844,3.01933
427,0,0,0,-1,-1
428,662,39,16,0.928615,4.47512
429,397.016,48,23,0.802823,2.6925
430,384.884,24,14,0.809334,2.66574
431,662,38,16,1.10845,4.97223
432,662,58,30,0.995819,4.89772
433,662,115,63,0.975308,2.92351
434,469.57,35,17,0.928477,5.8073
435,662,96,50,0.997556,3.65743
436,662,52,25,0.984779,1.54248
437,115.95,0,0,-1,-1
438,662,113,56,0.909275,2.62314
439,0,0,0,-1,-1
440,662,72,30,0.887813,4.61915
441,162.11,0,0,-1,-1
442,662,48,25,0.831429,3.82116
443,662,65,34,0.988912,5.46784
444,0,0,0,-1,-1
445,662,63,29,1.00381,3.16206
446,0,0,0,-1,-1
447,102.249,0,0,-1,-1
448,662,63,31,0.936571,3.26184
449,662,45,17,0.88814,3.99845
450,662,29,17,0.864506,4.53736
451,209.402,0,0,-1,-1
452,330.79,11,7,0.901964,3.93232
453,662,27,13,0.890272,6.50758
454,0,0,0,-1,-1
455,662,125,75,0.903705,4.41571
456,68.4232,0,0,-1,-1
457,662,52,25,0.980396,3.01093
458,0,0,0,-1,-1
459,662,6,3,0.872482,1.23109
460,662,62,32,0.895958,3.22153
461,662,104,48,1.0041,2.65483
462,662,21,15,0.836989,2.59201
463,662,24,15,0.932618,1.89622
464,662,77,41,0.978513,2.96277
465,662,54,31,0.999783,4.44284
466,662,52,21,0.926812,3.36577
467,662,59,30,0.992468,3.64361
468,662,86,46,0.979322,4.00089
469,662,37,22,0.881168,3.19464
470,288.917,28,10,0.958648,3.39857
471,0,0,0,-1,-1
472,662,85,47,0.975216,3.56659
473,662,47,26,0.909939,2.06935
474,0,0,0,-1,-1
475,662,20,7,0.898232,3.36424
476,0,0,0,-1,-1
